_id,city,time_zone,country,latitude,longitude,timezone_name
203,Cebu,"(GMT+08:00) Kuala Lumpur, Singapore",Philippines,10.307222366333008,123.89833068847656,"Singapore Standard Time"
204,"Champaign, IL","(GMT-06:00) Central Time (US & Canada)","United States",40.116390228271484,-88.24333190917969,"Central Standard Time"
205,Chandigarh,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,30.733333587646484,76.78333282470703,"India Standard Time"
206,"Chandler, AZ","(GMT-07:00) Arizona","United States",33.30611038208008,-111.8405532836914,"US Mountain Standard Time"
207,Changchun,"(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi",China,43.88333511352539,128.31666564941406,"China Standard Time"
208,Chania,"(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius",Greece,35.5091667175293,24.025278091430664,"FLE Standard Time"
209,"Chantilly, VA","(GMT-05:00) Eastern Time (US & Canada)","United States",38.87722396850586,-77.40888977050781,"Eastern Standard Time"
210,"Charleston, WV","(GMT-05:00) Eastern Time (US & Canada)","United States",38.35333251953125,-81.6352767944336,"Eastern Standard Time"
211,"Charlotte Amalie","(GMT-04:00) La Paz","Virgin Islands U.S.",18.350000381469727,-64.93333435058594,"SA Western Standard Time"
212,"Charlotte, NC","(GMT-05:00) Eastern Time (US & Canada)","United States",35.233333587646484,-80.84972381591797,"Eastern Standard Time"
213,"Charlottetown, PE","(GMT-04:00) Atlantic Time (Canada)",Canada,46.23527908325195,-63.12666702270508,"Atlantic Standard Time"
214,"Chattanooga, TN","(GMT-05:00) Eastern Time (US & Canada)","United States",35.04999923706055,-85.31666564941406,"Eastern Standard Time"
215,Chelyabinsk,"(GMT+05:00) Ekaterinburg",Russia,55.150001525878906,61.43333435058594,"Ekaterinburg Standard Time"
216,Chengdu,"(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi",China,30.670000076293945,104.0713882446289,"China Standard Time"
217,Chennai,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,13.083333015441895,80.26667022705078,"India Standard Time"
218,Cherepovets,"(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,59.13333511352539,37.88333511352539,"Russian Standard Time"
219,Chernobyl,"(GMT+02:00) Ukraine",Ukraine,51.266387939453125,30.233333587646484,"Ukraine Standard Time"
220,Cheruvathur,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,12.21583366394043,75.16139221191406,"India Standard Time"
221,"Chiang Mai","(GMT+07:00) Bangkok, Hanoi, Jakarta",Thailand,18.786945343017578,99.0,"SE Asia Standard Time"
222,"Chicago, IL","(GMT-06:00) Central Time (US & Canada)","United States",41.84972381591797,-87.6500015258789,"Central Standard Time"
223,"Chichen Itza","(GMT-06:00) Guadalajara, Mexico City, Monterrey",Mexico,20.678333282470703,-88.57166290283203,"Mexico Standard Time"
224,Chihuahua,"(GMT-07:00) Chihuahua, La Paz, Mazatlan",Mexico,28.63330078125,-106.08329772949219,"Mexico Standard Time 2"
225,Chimoio,"(GMT+02:00) Harare, Pretoria",Mozambique,-18.99916648864746,33.383056640625,"South Africa Standard Time"
226,Chinandega,"(GMT-06:00) Central America",Nicaragua,12.633333206176758,-87.13333129882812,"Central America Standard Time"
227,Chirala,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,15.828332901000977,80.3566665649414,"India Standard Time"
228,Chisinau,"(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius",Moldova,47.02694320678711,28.84166717529297,"FLE Standard Time"
229,Chita,"(GMT+8:00) Yakutsk",Russia,52.045555114746094,113.49861145019531,"Yakutsk Standard Time"
230,Chittagong,"(GMT+06:00) Bangladesh",Bangladesh,22.366666793823242,91.80000305175781,"Bangladesh Standard Time"
231,Chongqing,"(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi",China,29.566665649414062,106.58333587646484,"China Standard Time"
232,Christchurch,"(GMT+12:00) Auckland, Wellington","New Zealand",-43.53333282470703,172.63333129882812,"New Zealand Standard Time"
233,Cienfuegos,"(GMT-05:00) Cuba Standard Time",Cuba,22.16638946533203,-80.44972229003906,"Cuba Standard Time"
234,"Cincinnati, OH","(GMT-05:00) Eastern Time (US & Canada)","United States",39.16666793823242,-84.44972229003906,"Eastern Standard Time"
235,"Ciudad Acuna","(GMT-06:00) Central Time (US & Canada)",Mexico,29.31833267211914,-100.93250274658203,"Central Standard Time"
236,"Ciudad Juarez","(GMT-07:00) Mountain Time (US & Canada)",Mexico,31.736665725708008,-106.47305297851562,"Mountain Standard Time"
237,"Cleveland, OH","(GMT-05:00) Eastern Time (US & Canada)","United States",41.5,-81.69999694824219,"Eastern Standard Time"
238,Cluj,"(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius",Romania,46.78333282470703,23.600000381469727,"FLE Standard Time"
239,"Cockburn Town","(GMT-04:00) Eastern Time (US & Canada)","Turks and Caicos Islands",21.46666717529297,-71.13333129882812,"Eastern Standard Time"
240,Coimbatore,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,11.005277633666992,76.97083282470703,"India Standard Time"
241,Collioure,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",France,42.516666412353516,3.0833330154418945,"Romance Standard Time"
242,Cologne,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Germany,50.94916534423828,6.95972204208374,"W. Europe Standard Time"
243,Colombo,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi","Sri Lanka",6.933333396911621,79.8499984741211,"India Standard Time"
244,"Colorado Springs, CO","(GMT-07:00) Mountain Time (US & Canada)","United States",38.83333206176758,-104.81666564941406,"Mountain Standard Time"
245,"Columbia, SC","(GMT-05:00) Eastern Time (US & Canada)","United States",34.016387939453125,-81.0,"Eastern Standard Time"
246,"Columbus, GA","(GMT-05:00) Eastern Time (US & Canada)","United States",32.46666717529297,-84.98332977294922,"Eastern Standard Time"
247,"Columbus, OH","(GMT-05:00) Eastern Time (US & Canada)","United States",39.96666717529297,-83.0,"Eastern Standard Time"
248,Conakry,"(GMT) Greenwich Mean Time",Guinea,9.533333778381348,-13.683333396911621,"Greenwich Standard Time"
249,Constanta,"(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius",Romania,44.18333435058594,28.649999618530273,"FLE Standard Time"
250,"Coos Bay, OR","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States",43.366390228271484,-124.21778106689453,"Pacific Standard Time"
251,Copenhagen,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",Denmark,55.66670227050781,12.583297729492188,"Romance Standard Time"
252,"Coquille, OR","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States",43.176944732666016,-124.1875,"Pacific Standard Time"
253,Cordoba,"(GMT-03:00) Argentina",Argentina,-31.41666603088379,-64.18333435058594,"Argentina Standard Time"
254,Corfu,"(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius",Greece,39.61777877807617,19.919721603393555,"FLE Standard Time"
255,Cork,"(GMT) Dublin, Edinburgh, Lisbon, London",Ireland,51.900001525878906,-8.483333587646484,"GMT Standard Time"
256,Corrientes,"(GMT-03:00) Argentina",Argentina,-27.471111297607422,-58.8397216796875,"Argentina Standard Time"
257,Cotonou,"(GMT+01:00) West Central Africa",Benin,6.366666793823242,2.433333396911621,"W. Central Africa Standard Time"
258,"Cox`s Bazar","(GMT+06:00) Bangladesh",Bangladesh,21.44333267211914,91.97222137451172,"Bangladesh Standard Time"
259,Craiova,"(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius",Romania,44.31666564941406,23.816667556762695,"FLE Standard Time"
260,"Cranbrook, BC","(GMT-07:00) Mountain Time (US & Canada)",Canada,49.5180549621582,-115.76139068603516,"Mountain Standard Time"
261,Cuenca,"(GMT-05:00) Bogota, Lima, Quito",Ecuador,-2.896111011505127,-79.00527954101562,"SA Pacific Standard Time"
262,Cuiaba,"(GMT-04:00) Cuiaba, Brazil",Brazil,-15.598889350891113,-56.095001220703125,"Cuiaba Standard Time"
263,Culiacan,"(GMT-07:00) Chihuahua, La Paz, Mazatlan",Mexico,24.804166793823242,-107.38777923583984,"Mexico Standard Time 2"
264,"Cupertino, CA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States",37.53305435180664,-122.05000305175781,"Pacific Standard Time"
265,Curitiba,"(GMT-03:00) Brasilia",Brazil,-25.42972183227539,-49.27111053466797,"E. South America Standard Time"
266,"Da Nang","(GMT+07:00) Bangkok, Hanoi, Jakarta",Vietnam,16.051666259765625,108.21499633789062,"SE Asia Standard Time"
267,Daegu,"(GMT+09:00) Seoul","South Korea",35.863609313964844,128.5913848876953,"Korea Standard Time"
268,Dakar,"(GMT) Greenwich Mean Time",Senegal,14.683333396911621,-17.450000762939453,"Greenwich Standard Time"
269,Dakhla,"(GMT) Morocco",Morocco,23.697500228881836,-15.936944007873535,"Morocco Standard Time"
270,Dalian,"(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi",China,38.95000076293945,121.58333587646484,"China Standard Time"
271,"Dallas, TX","(GMT-06:00) Central Time (US & Canada)","United States",32.766666412353516,-96.80000305175781,"Central Standard Time"
272,Damascus,"(GMT+02:00) Syria",Syria,33.516666412353516,36.31666564941406,"Syria Standard Time"
273,Damauli,"(GMT+05:45) Kathmandu",Nepal,27.95861053466797,84.28055572509766,"Nepal Standard Time"
274,Dambulla,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi","Sri Lanka",7.856666564941406,80.649169921875,"India Standard Time"
275,Dampier,"(GMT+08:00) Perth",Australia,-20.66666603088379,116.71666717529297,"W. Australia Standard Time"
276,Dandong,"(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi",China,40.12722396850586,124.38500213623047,"China Standard Time"
277,"Dar es Salaam","(GMT+03:00) Nairobi",Tanzania,-6.800000190734863,39.28305435180664,"E. Africa Standard Time"
278,Darasuram,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,10.95138931274414,79.35610961914062,"India Standard Time"
279,Darwin,"(GMT+09:30) Darwin",Australia,-12.433333396911621,130.85000610351562,"AUS Central Standard Time"
280,Dausa,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,26.88944435119629,76.33611297607422,"India Standard Time"
281,Davao,"(GMT+08:00) Kuala Lumpur, Singapore",Philippines,7.079999923706055,125.61360931396484,"Singapore Standard Time"
282,"Dayton, OH","(GMT-05:00) Eastern Time (US & Canada)","United States",39.766666412353516,-84.19999694824219,"Eastern Standard Time"
283,"Del Rio, TX","(GMT-06:00) Central Time (US & Canada)","United States",29.362777709960938,-100.89694213867188,"Central Standard Time"
284,Delhi,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,28.616666793823242,77.21670532226562,"India Standard Time"
285,Denpasar,"(GMT+08:00) Kuala Lumpur, Singapore",Indonesia,-8.656389236450195,115.22222137451172,"Singapore Standard Time"
286,"Denver, CO","(GMT-07:00) Mountain Time (US & Canada)","United States",39.755001068115234,-104.98805236816406,"Mountain Standard Time"
287,"Des Moines, IA","(GMT-06:00) Central Time (US & Canada)","United States",41.59972381591797,-93.633056640625,"Central Standard Time"
288,"Detroit, MI","(GMT-05:00) Eastern Time (US & Canada)","United States",42.331390380859375,-83.04582977294922,"Eastern Standard Time"
289,Dhahran,"(GMT+03:00) Kuwait, Riyadh","Saudi Arabia",26.28333282470703,50.11666488647461,"Arab Standard Time"
290,Dhaka,"(GMT+06:00) Bangladesh",Bangladesh,23.850000381469727,90.4000015258789,"Bangladesh Standard Time"
291,Dhamar,"(GMT+03:00) Kuwait, Riyadh",Yemen,14.550000190734863,44.401668548583984,"Arab Standard Time"
292,Dharan,"(GMT+05:45) Kathmandu",Nepal,26.81138801574707,87.26889038085938,"Nepal Standard Time"
293,Dieppe,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",France,49.93333435058594,1.0833333730697632,"Romance Standard Time"
294,Diffa,"(GMT+01:00) West Central Africa",Niger,13.315555572509766,12.608888626098633,"W. Central Africa Standard Time"
295,Dili,"(GMT+09:00) Seoul","East Timor",-8.566666603088379,125.58333587646484,"Korea Standard Time"
296,Djember,"(GMT+07:00) Bangkok, Hanoi, Jakarta",Indonesia,-8.172499656677246,113.70027923583984,"SE Asia Standard Time"
297,Djibouti,"(GMT+03:00) Kuwait, Riyadh",Djibouti,11.583333015441895,43.150001525878906,"Arab Standard Time"
298,Dnepropetrovsk,"(GMT+02:00) Ukraine",Ukraine,48.45000076293945,34.983333587646484,"Ukraine Standard Time"
299,Dodoma,"(GMT+03:00) Nairobi",Tanzania,-6.183333396911621,35.733333587646484,"E. Africa Standard Time"
300,Doha,"(GMT+03:00) Kuwait, Riyadh",Qatar,25.25,51.56666564941406,"Arab Standard Time"
301,Donauworth,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Germany,48.719444274902344,10.776666641235352,"W. Europe Standard Time"
302,Donetsk,"(GMT+02:00) Ukraine",Ukraine,48.0,37.799720764160156,"Ukraine Standard Time"
303,Doolin,"(GMT) Dublin, Edinburgh, Lisbon, London",Ireland,53.016109466552734,-9.3774995803833,"GMT Standard Time"
304,Douala,"(GMT+01:00) West Central Africa",Cameroon,4.047500133514404,9.706388473510742,"W. Central Africa Standard Time"
305,Dover,"(GMT) Dublin, Edinburgh, Lisbon, London","United Kingdom",51.13333511352539,1.2833333015441895,"GMT Standard Time"
306,Dresden,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Germany,51.04999923706055,13.699999809265137,"W. Europe Standard Time"
307,Drogheda,"(GMT) Dublin, Edinburgh, Lisbon, London",Ireland,53.71666717529297,-6.349999904632568,"GMT Standard Time"
308,"DuPont, WA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States",47.09694290161133,-122.62999725341797,"Pacific Standard Time"
309,Dubai,"(GMT+04:00) Abu Dhabi, Muscat","United Arab Emirates",25.21666717529297,55.28333282470703,"Arabian Standard Time"
310,Dublin,"(GMT) Dublin, Edinburgh, Lisbon, London",Ireland,53.333099365234375,-6.2489013671875,"GMT Standard Time"
311,"Dublin, OH","(GMT-05:00) Eastern Time (US & Canada)","United States",40.09916687011719,-83.11416625976562,"Eastern Standard Time"
312,Duesseldorf,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Germany,51.233333587646484,6.7833333015441895,"W. Europe Standard Time"
313,Dumaguete,"(GMT+08:00) Kuala Lumpur, Singapore",Philippines,9.314167022705078,123.3102798461914,"Singapore Standard Time"
314,Dundee,"(GMT) Dublin, Edinburgh, Lisbon, London","United Kingdom",56.46666717529297,-3.0,"GMT Standard Time"
315,Dunedin,"(GMT+12:00) Auckland, Wellington","New Zealand",-45.883609771728516,170.4741668701172,"New Zealand Standard Time"
316,Dunkerque,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",France,51.03333282470703,2.3499999046325684,"Romance Standard Time"
317,Durban,"(GMT+02:00) Harare, Pretoria","South Africa",-29.866666793823242,30.983333587646484,"South Africa Standard Time"
318,Durres,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Albania,41.32722091674805,19.454166412353516,"W. Europe Standard Time"
319,Dushanbe,"(GMT+05:00) Tashkent",Tajikistan,38.56666564941406,68.78333282470703,"West Asia Standard Time"
320,"Duvall, WA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States",47.74305725097656,-121.98583221435547,"Pacific Standard Time"
321,Dzerzhinsk,"(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,56.266666412353516,43.349998474121094,"Russian Standard Time"
322,"East London","(GMT+02:00) Harare, Pretoria","South Africa",-32.96666717529297,27.866666793823242,"South Africa Standard Time"
323,Edinburgh,"(GMT) Dublin, Edinburgh, Lisbon, London","United Kingdom",55.94999694824219,-3.1999969482421875,"GMT Standard Time"
324,"Edmonton, AB","(GMT-07:00) Mountain Time (US & Canada)",Canada,53.54083251953125,-113.49361419677734,"Mountain Standard Time"
325,Eindhoven,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Netherlands,51.439998626708984,5.477499961853027,"W. Europe Standard Time"
326,Eirunepe,"(GMT-05:00) Rio Branco, Brazil",Brazil,-6.660277843475342,-69.87444305419922,"Rio Branco, Brazil"
327,Ekaterinburg,"(GMT+05:00) Ekaterinburg",Russia,56.849998474121094,60.599998474121094,"Ekaterinburg Standard Time"
328,"El Paso, TX","(GMT-07:00) Mountain Time (US & Canada)","United States",31.766387939453125,-106.4830551147461,"Mountain Standard Time"
329,Ende,"(GMT+08:00) Kuala Lumpur, Singapore",Indonesia,-8.849166870117188,121.66222381591797,"Singapore Standard Time"
330,Ensenada,"(GMT-08:00) Pacific Time (US & Canada); Tijuana",Mexico,31.869443893432617,-116.59361267089844,"Pacific Standard Time"
331,Esfahan,"(GMT+03:30) Tehran",Iran,32.651390075683594,51.67916488647461,"Iran Standard Time"
332,Essen,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Germany,51.46666717529297,7.0,"W. Europe Standard Time"
333,Etterbeek,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",Belgium,50.836666107177734,4.38694429397583,"Romance Standard Time"
334,"Eugene, OR","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States",44.040000915527344,-123.08222198486328,"Pacific Standard Time"
335,Ezcaray,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",Spain,42.32611083984375,-3.014444351196289,"Romance Standard Time"
336,"Fairbanks, AK","(GMT-09:00) Alaska","United States",64.81639099121094,-146.25,"Alaskan Standard Time"
337,Falmouth,"(GMT) Dublin, Edinburgh, Lisbon, London","United Kingdom",50.150001525878906,-5.066666603088379,"GMT Standard Time"
338,Faro,"(GMT) Dublin, Edinburgh, Lisbon, London",Portugal,37.016666412353516,-7.933333396911621,"GMT Standard Time"
339,"Flic en Flac","(GMT+04:00) Mauritius",Mauritius,-20.280277252197266,57.37083435058594,"Mauritius Standard Time"
340,Florence,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Italy,43.768611907958984,11.25694465637207,"W. Europe Standard Time"
341,"Florence, OR","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States",43.983333587646484,-124.0999984741211,"Pacific Standard Time"
342,Floro,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Norway,61.59972381591797,5.034722328186035,"W. Europe Standard Time"
343,"Folcroft, PA","(GMT-05:00) Eastern Time (US & Canada)","United States",39.89083480834961,-75.28388977050781,"Eastern Standard Time"
344,"Folsom, CA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States",38.67805480957031,-121.17500305175781,"Pacific Standard Time"
345,Fontainebleau,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",France,48.40583419799805,2.701944351196289,"Romance Standard Time"
346,"Fort Defiance, AZ","(GMT-07:00) Mountain Time (US & Canada)","United States",35.741943359375,-109.06666564941406,"Mountain Standard Time"
347,"Fort Worth, TX","(GMT-06:00) Central Time (US & Canada)","United States",32.733333587646484,-97.31666564941406,"Central Standard Time"
348,Fort-de-France,"(GMT-04:00) La Paz",Martinique,14.600000381469727,-61.06666564941406,"SA Western Standard Time"
349,Fortaleza,"(GMT-03:00) Georgetown, South America Eastern Time",Brazil,-3.75,-38.58333206176758,"SA Eastern Standard Time"
350,Foshan,"(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi",China,23.02166748046875,113.12139129638672,"China Standard Time"
351,"Foster City, CA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States",37.55861282348633,-122.27111053466797,"Pacific Standard Time"
352,Foxton,"(GMT+12:00) Auckland, Wellington","New Zealand",-40.47138977050781,175.28582763671875,"New Zealand Standard Time"
353,"Fragneto Monforte","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Italy,41.246665954589844,14.763333320617676,"W. Europe Standard Time"
354,Frankfurt,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Germany,50.03333282470703,8.566666603088379,"W. Europe Standard Time"
355,Freetown,"(GMT) Greenwich Mean Time","Sierra Leone",8.483333587646484,-13.233333587646484,"Greenwich Standard Time"
356,"Fremont, CA","(GMT-08:00) Pacific Time (US & Canada); Tijuana","United States",37.54999923706055,-121.98332977294922,"Pacific Standard Time"
357,"Ft. Lauderdale, FL","(GMT-05:00) Eastern Time (US & Canada)","United States",26.122222900390625,-80.1433334350586,"Eastern Standard Time"
