Ayat_ID,surat_ID,para_ID,only_aayat_no,mark
3896,37,23,72,0
3897,37,23,73,0
3898,37,23,74,0
3899,37,23,75,0
3900,37,23,76,0
3901,37,23,77,0
3902,37,23,78,0
3903,37,23,79,0
3904,37,23,80,0
3905,37,23,81,0
3906,37,23,82,0
3907,37,23,83,0
3908,37,23,84,0
3909,37,23,85,0
3910,37,23,86,0
3911,37,23,87,0
3912,37,23,88,0
3913,37,23,89,0
3914,37,23,90,0
3915,37,23,91,0
3916,37,23,92,0
3917,37,23,93,0
3918,37,23,94,0
3919,37,23,95,0
3920,37,23,96,0
3921,37,23,97,0
3922,37,23,98,0
3923,37,23,99,0
3924,37,23,100,0
3925,37,23,101,0
3926,37,23,102,0
3927,37,23,103,0
3928,37,23,104,0
3929,37,23,105,0
3930,37,23,106,0
3931,37,23,107,0
3932,37,23,108,0
3933,37,23,109,0
3934,37,23,110,0
3935,37,23,111,0
3936,37,23,112,0
3937,37,23,113,0
3938,37,23,114,0
3939,37,23,115,0
3940,37,23,116,0
3941,37,23,117,0
3942,37,23,118,0
3943,37,23,119,0
3944,37,23,120,0
3945,37,23,121,0
3946,37,23,122,0
3947,37,23,123,0
3948,37,23,124,0
3949,37,23,125,0
3950,37,23,126,0
3951,37,23,127,0
3952,37,23,128,0
3953,37,23,129,0
3954,37,23,130,0
3955,37,23,131,0
3956,37,23,132,0
3957,37,23,133,0
3958,37,23,134,0
3959,37,23,135,0
3960,37,23,136,0
3961,37,23,137,0
3962,37,23,138,0
3963,37,23,139,0
3964,37,23,140,0
3965,37,23,141,0
3966,37,23,142,0
3967,37,23,143,0
3968,37,23,144,0
3969,37,23,145,0
3970,37,23,146,0
3971,37,23,147,0
3972,37,23,148,0
3973,37,23,149,0
3974,37,23,150,0
3975,37,23,151,0
3976,37,23,152,0
3977,37,23,153,0
3978,37,23,154,0
3979,37,23,155,0
3980,37,23,156,0
3981,37,23,157,0
3982,37,23,158,0
3983,37,23,159,0
3984,37,23,160,0
3985,37,23,161,0
3986,37,23,162,0
3987,37,23,163,0
3988,37,23,164,0
3989,37,23,165,0
3990,37,23,166,0
3991,37,23,167,0
3992,37,23,168,0
3993,37,23,169,0
3994,37,23,170,0
3995,37,23,171,0
3996,37,23,172,0
3997,37,23,173,0
3998,37,23,174,0
3999,37,23,175,0
4000,37,23,176,0
4001,37,23,177,0
4002,37,23,178,0
4003,37,23,179,0
4004,37,23,180,0
4005,37,23,181,0
4006,37,23,182,0
4007,38,23,0,0
4008,38,23,1,0
4009,38,23,2,0
4010,38,23,3,0
4011,38,23,4,0
4012,38,23,5,0
4013,38,23,6,0
4014,38,23,7,0
4015,38,23,8,0
4016,38,23,9,0
4017,38,23,10,0
4018,38,23,11,0
4019,38,23,12,0
4020,38,23,13,0
4021,38,23,14,0
4022,38,23,15,0
4023,38,23,16,0
4024,38,23,17,0
4025,38,23,18,0
4026,38,23,19,0
4027,38,23,20,0
4028,38,23,21,0
4029,38,23,22,0
4030,38,23,23,0
4031,38,23,24,0
4032,38,23,25,0
4033,38,23,26,0
4034,38,23,27,0
4035,38,23,28,0
4036,38,23,29,0
4037,38,23,30,0
4038,38,23,31,0
4039,38,23,32,0
4040,38,23,33,0
4041,38,23,34,0
4042,38,23,35,0
4043,38,23,36,0
4044,38,23,37,0
4045,38,23,38,0
4046,38,23,39,0
4047,38,23,40,0
4048,38,23,41,0
4049,38,23,42,0
4050,38,23,43,0
4051,38,23,44,0
4052,38,23,45,0
4053,38,23,46,0
4054,38,23,47,0
4055,38,23,48,0
4056,38,23,49,0
4057,38,23,50,0
4058,38,23,51,0
4059,38,23,52,0
4060,38,23,53,0
4061,38,23,54,0
4062,38,23,55,0
4063,38,23,56,0
4064,38,23,57,0
4065,38,23,58,0
4066,38,23,59,0
4067,38,23,60,0
4068,38,23,61,0
4069,38,23,62,0
4070,38,23,63,0
4071,38,23,64,0
4072,38,23,65,0
4073,38,23,66,0
4074,38,23,67,0
4075,38,23,68,0
4076,38,23,69,0
4077,38,23,70,0
4078,38,23,71,0
4079,38,23,72,0
4080,38,23,73,0
4081,38,23,74,0
4082,38,23,75,0
4083,38,23,76,0
4084,38,23,77,0
4085,38,23,78,0
4086,38,23,79,0
4087,38,23,80,0
4088,38,23,81,0
4089,38,23,82,0
4090,38,23,83,0
4091,38,23,84,0
4092,38,23,85,0
4093,38,23,86,0
4094,38,23,87,0
4095,38,23,88,0
4096,39,23,0,0
4097,39,23,1,0
4098,39,23,2,0
4099,39,23,3,0
4100,39,23,4,0
4101,39,23,5,0
4102,39,23,6,0
4103,39,23,7,0
4104,39,23,8,0
4105,39,23,9,0
4106,39,23,10,0
4107,39,23,11,0
4108,39,23,12,0
4109,39,23,13,0
4110,39,23,14,0
4111,39,23,15,0
4112,39,23,16,0
4113,39,23,17,0
4114,39,23,18,0
4115,39,23,19,0
4116,39,23,20,0
4117,39,23,21,0
4118,39,23,22,0
4119,39,23,23,0
4120,39,23,24,0
4121,39,23,25,0
4122,39,23,26,0
4123,39,23,27,0
4124,39,23,28,0
4125,39,23,29,0
4126,39,23,30,0
4127,39,23,31,0
4128,39,24,32,0
4129,39,24,33,0
4130,39,24,34,0
4131,39,24,35,0
4132,39,24,36,0
4133,39,24,37,0
4134,39,24,38,0
4135,39,24,39,0
4136,39,24,40,0
4137,39,24,41,0
4138,39,24,42,0
4139,39,24,43,0
4140,39,24,44,0
4141,39,24,45,0
4142,39,24,46,0
4143,39,24,47,0
4144,39,24,48,0
4145,39,24,49,0
4146,39,24,50,0
4147,39,24,51,0
4148,39,24,52,0
4149,39,24,53,0
4150,39,24,54,0
4151,39,24,55,0
4152,39,24,56,0
4153,39,24,57,0
4154,39,24,58,0
4155,39,24,59,0
4156,39,24,60,0
4157,39,24,61,0
4158,39,24,62,0
4159,39,24,63,0
4160,39,24,64,0
4161,39,24,65,0
4162,39,24,66,0
4163,39,24,67,0
4164,39,24,68,0
4165,39,24,69,0
4166,39,24,70,0
4167,39,24,71,0
4168,39,24,72,0
4169,39,24,73,0
4170,39,24,74,0
4171,39,24,75,0
4172,40,24,0,0
4173,40,24,1,0
4174,40,24,2,0
4175,40,24,3,0
4176,40,24,4,0
4177,40,24,5,0
4178,40,24,6,0
4179,40,24,7,0
4180,40,24,8,0
4181,40,24,9,0
4182,40,24,10,0
4183,40,24,11,0
4184,40,24,12,0
4185,40,24,13,0
4186,40,24,14,0
4187,40,24,15,0
4188,40,24,16,0
4189,40,24,17,0
4190,40,24,18,0
4191,40,24,19,0
4192,40,24,20,0
4193,40,24,21,0
4194,40,24,22,0
4195,40,24,23,0
4196,40,24,24,0
4197,40,24,25,0
4198,40,24,26,0
4199,40,24,27,0
4200,40,24,28,0
4201,40,24,29,0
4202,40,24,30,0
4203,40,24,31,0
4204,40,24,32,0
4205,40,24,33,0
4206,40,24,34,0
4207,40,24,35,0
4208,40,24,36,0
4209,40,24,37,0
4210,40,24,38,0
4211,40,24,39,0
4212,40,24,40,0
4213,40,24,41,0
4214,40,24,42,0
4215,40,24,43,0
4216,40,24,44,0
4217,40,24,45,0
4218,40,24,46,0
4219,40,24,47,0
4220,40,24,48,0
4221,40,24,49,0
4222,40,24,50,0
4223,40,24,51,0
4224,40,24,52,0
4225,40,24,53,0
4226,40,24,54,0
4227,40,24,55,0
4228,40,24,56,0
4229,40,24,57,0
4230,40,24,58,0
4231,40,24,59,0
4232,40,24,60,0
4233,40,24,61,0
4234,40,24,62,0
4235,40,24,63,0
4236,40,24,64,0
4237,40,24,65,0
4238,40,24,66,0
4239,40,24,67,0
4240,40,24,68,0
4241,40,24,69,0
4242,40,24,70,0
4243,40,24,71,0
4244,40,24,72,0
4245,40,24,73,0
4246,40,24,74,0
4247,40,24,75,0
4248,40,24,76,0
4249,40,24,77,0
4250,40,24,78,0
4251,40,24,79,0
4252,40,24,80,0
4253,40,24,81,0
4254,40,24,82,0
4255,40,24,83,0
4256,40,24,84,0
4257,40,24,85,0
4258,41,24,0,0
4259,41,24,1,0
4260,41,24,2,0
4261,41,24,3,0
4262,41,24,4,0
4263,41,24,5,0
4264,41,24,6,0
4265,41,24,7,0
4266,41,24,8,0
4267,41,24,9,0
4268,41,24,10,0
4269,41,24,11,0
4270,41,24,12,0
4271,41,24,13,0
4272,41,24,14,0
4273,41,24,15,0
4274,41,24,16,0
4275,41,24,17,0
4276,41,24,18,0
4277,41,24,19,0
4278,41,24,20,0
4279,41,24,21,0
4280,41,24,22,0
4281,41,24,23,0
4282,41,24,24,0
4283,41,24,25,0
4284,41,24,26,0
4285,41,24,27,0
4286,41,24,28,0
4287,41,24,29,0
4288,41,24,30,0
4289,41,24,31,0
4290,41,24,32,0
4291,41,24,33,0
4292,41,24,34,0
4293,41,24,35,0
4294,41,24,36,0
4295,41,24,37,0
4296,41,24,38,0
4297,41,24,39,0
4298,41,24,40,0
4299,41,24,41,0
4300,41,24,42,0
4301,41,24,43,0
4302,41,24,44,0
4303,41,24,45,0
4304,41,24,46,0
4305,41,25,47,0
4306,41,25,48,0
4307,41,25,49,0
4308,41,25,50,0
4309,41,25,51,0
4310,41,25,52,0
4311,41,25,53,0
4312,41,25,54,0
4313,42,25,0,0
4314,42,25,1,0
4315,42,25,2,0
4316,42,25,3,0
4317,42,25,4,0
4318,42,25,5,0
4319,42,25,6,0
4320,42,25,7,0
4321,42,25,8,0
4322,42,25,9,0
4323,42,25,10,0
4324,42,25,11,0
4325,42,25,12,0
4326,42,25,13,0
4327,42,25,14,0
4328,42,25,15,0
4329,42,25,16,0
4330,42,25,17,0
4331,42,25,18,0
4332,42,25,19,0
4333,42,25,20,0
4334,42,25,21,0
4335,42,25,22,0
4336,42,25,23,0
4337,42,25,24,0
4338,42,25,25,0
4339,42,25,26,0
4340,42,25,27,0
4341,42,25,28,0
4342,42,25,29,0
4343,42,25,30,0
4344,42,25,31,0
4345,42,25,32,0
4346,42,25,33,0
4347,42,25,34,0
4348,42,25,35,0
4349,42,25,36,0
4350,42,25,37,0
4351,42,25,38,0
4352,42,25,39,0
4353,42,25,40,0
4354,42,25,41,0
4355,42,25,42,0
4356,42,25,43,0
4357,42,25,44,0
4358,42,25,45,0
4359,42,25,46,0
4360,42,25,47,0
4361,42,25,48,0
4362,42,25,49,0
4363,42,25,50,0
4364,42,25,51,0
4365,42,25,52,0
4366,42,25,53,0
4367,43,25,0,0
4368,43,25,1,0
4369,43,25,2,0
4370,43,25,3,0
4371,43,25,4,0
4372,43,25,5,0
4373,43,25,6,0
4374,43,25,7,0
4375,43,25,8,0
4376,43,25,9,0
4377,43,25,10,0
4378,43,25,11,0
4379,43,25,12,0
4380,43,25,13,0
4381,43,25,14,0
4382,43,25,15,0
4383,43,25,16,0
4384,43,25,17,0
4385,43,25,18,0
4386,43,25,19,0
4387,43,25,20,0
4388,43,25,21,0
4389,43,25,22,0
4390,43,25,23,0
4391,43,25,24,0
4392,43,25,25,0
4393,43,25,26,0
4394,43,25,27,0
4395,43,25,28,0
4396,43,25,29,0
4397,43,25,30,0
4398,43,25,31,0
4399,43,25,32,0
4400,43,25,33,0
4401,43,25,34,0
4402,43,25,35,0
4403,43,25,36,0
4404,43,25,37,0
4405,43,25,38,0
4406,43,25,39,0
4407,43,25,40,0
4408,43,25,41,0
4409,43,25,42,0
4410,43,25,43,0
4411,43,25,44,0
4412,43,25,45,0
4413,43,25,46,0
4414,43,25,47,0
4415,43,25,48,0
4416,43,25,49,0
4417,43,25,50,0
4418,43,25,51,0
4419,43,25,52,0
4420,43,25,53,0
4421,43,25,54,0
4422,43,25,55,0
4423,43,25,56,0
4424,43,25,57,0
4425,43,25,58,0
4426,43,25,59,0
4427,43,25,60,0
4428,43,25,61,0
4429,43,25,62,0
4430,43,25,63,0
4431,43,25,64,0
4432,43,25,65,0
4433,43,25,66,0
4434,43,25,67,0
4435,43,25,68,0
4436,43,25,69,0
4437,43,25,70,0
4438,43,25,71,0
4439,43,25,72,0
4440,43,25,73,0
4441,43,25,74,0
4442,43,25,75,0
4443,43,25,76,0
4444,43,25,77,0
4445,43,25,78,0
4446,43,25,79,0
4447,43,25,80,0
4448,43,25,81,0
4449,43,25,82,0
4450,43,25,83,0
4451,43,25,84,0
4452,43,25,85,0
4453,43,25,86,0
4454,43,25,87,0
4455,43,25,88,0
4456,43,25,89,0
4457,44,25,0,0
4458,44,25,1,0
4459,44,25,2,0
4460,44,25,3,0
4461,44,25,4,0
4462,44,25,5,0
4463,44,25,6,0
4464,44,25,7,0
4465,44,25,8,0
4466,44,25,9,0
4467,44,25,10,0
4468,44,25,11,0
4469,44,25,12,0
4470,44,25,13,0
4471,44,25,14,0
4472,44,25,15,0
4473,44,25,16,0
4474,44,25,17,0
4475,44,25,18,0
4476,44,25,19,0
4477,44,25,20,0
4478,44,25,21,0
4479,44,25,22,0
4480,44,25,23,0
4481,44,25,24,0
4482,44,25,25,0
4483,44,25,26,0
4484,44,25,27,0
4485,44,25,28,0
4486,44,25,29,0
4487,44,25,30,0
4488,44,25,31,0
4489,44,25,32,0
4490,44,25,33,0
4491,44,25,34,0
4492,44,25,35,0
4493,44,25,36,0
4494,44,25,37,0
4495,44,25,38,0
4496,44,25,39,0
4497,44,25,40,0
4498,44,25,41,0
4499,44,25,42,0
4500,44,25,43,0
4501,44,25,44,0
4502,44,25,45,0
4503,44,25,46,0
4504,44,25,47,0
4505,44,25,48,0
4506,44,25,49,0
4507,44,25,50,0
4508,44,25,51,0
4509,44,25,52,0
4510,44,25,53,0
4511,44,25,54,0
4512,44,25,55,0
4513,44,25,56,0
4514,44,25,57,0
4515,44,25,58,0
4516,44,25,59,0
4517,45,25,0,0
4518,45,25,1,0
4519,45,25,2,0
4520,45,25,3,0
4521,45,25,4,0
4522,45,25,5,0
4523,45,25,6,0
4524,45,25,7,0
4525,45,25,8,0
4526,45,25,9,0
4527,45,25,10,0
4528,45,25,11,0
4529,45,25,12,0
4530,45,25,13,0
4531,45,25,14,0
4532,45,25,15,0
4533,45,25,16,0
4534,45,25,17,0
4535,45,25,18,0
4536,45,25,19,0
4537,45,25,20,0
4538,45,25,21,0
4539,45,25,22,0
4540,45,25,23,0
4541,45,25,24,0
4542,45,25,25,0
4543,45,25,26,0
4544,45,25,27,0
4545,45,25,28,0
4546,45,25,29,0
4547,45,25,30,0
4548,45,25,31,0
4549,45,25,32,0
4550,45,25,33,0
4551,45,25,34,0
4552,45,25,35,0
4553,45,25,36,0
4554,45,25,37,0
4555,46,26,0,0
4556,46,26,1,0
4557,46,26,2,0
4558,46,26,3,0
4559,46,26,4,0
4560,46,26,5,0
4561,46,26,6,0
4562,46,26,7,0
4563,46,26,8,0
4564,46,26,9,0
4565,46,26,10,0
4566,46,26,11,0
4567,46,26,12,0
4568,46,26,13,0
4569,46,26,14,0
4570,46,26,15,0
4571,46,26,16,0
4572,46,26,17,0
4573,46,26,18,0
4574,46,26,19,0
4575,46,26,20,0
4576,46,26,21,0
4577,46,26,22,0
4578,46,26,23,0
4579,46,26,24,0
4580,46,26,25,0
4581,46,26,26,0
4582,46,26,27,0
4583,46,26,28,0
4584,46,26,29,0
4585,46,26,30,0
4586,46,26,31,0
4587,46,26,32,0
4588,46,26,33,0
4589,46,26,34,0
4590,46,26,35,0
4591,47,26,0,0
4592,47,26,1,0
4593,47,26,2,0
4594,47,26,3,0
4595,47,26,4,0
4596,47,26,5,0
4597,47,26,6,0
4598,47,26,7,0
4599,47,26,8,0
4600,47,26,9,0
4601,47,26,10,0
4602,47,26,11,0
4603,47,26,12,0
4604,47,26,13,0
4605,47,26,14,0
4606,47,26,15,0
4607,47,26,16,0
4608,47,26,17,0
4609,47,26,18,0
4610,47,26,19,0
4611,47,26,20,0
4612,47,26,21,0
4613,47,26,22,0
4614,47,26,23,0
4615,47,26,24,0
4616,47,26,25,0
4617,47,26,26,0
4618,47,26,27,0
4619,47,26,28,0
4620,47,26,29,0
4621,47,26,30,0
4622,47,26,31,0
4623,47,26,32,0
4624,47,26,33,0
4625,47,26,34,0
4626,47,26,35,0
4627,47,26,36,0
4628,47,26,37,0
4629,47,26,38,0
4630,48,26,0,0
4631,48,26,1,0
4632,48,26,2,0
4633,48,26,3,0
4634,48,26,4,0
4635,48,26,5,0
4636,48,26,6,0
4637,48,26,7,0
4638,48,26,8,0
4639,48,26,9,0
4640,48,26,10,0
4641,48,26,11,0
4642,48,26,12,0
4643,48,26,13,0
4644,48,26,14,0
4645,48,26,15,0
4646,48,26,16,0
4647,48,26,17,0
4648,48,26,18,0
4649,48,26,19,0
4650,48,26,20,0
4651,48,26,21,0
4652,48,26,22,0
4653,48,26,23,0
4654,48,26,24,0
4655,48,26,25,0
4656,48,26,26,0
4657,48,26,27,0
4658,48,26,28,0
4659,48,26,29,0
4660,49,26,0,0
4661,49,26,1,0
4662,49,26,2,0
4663,49,26,3,0
4664,49,26,4,0
4665,49,26,5,0
4666,49,26,6,0
4667,49,26,7,0
4668,49,26,8,0
4669,49,26,9,0
4670,49,26,10,0
4671,49,26,11,0
4672,49,26,12,0
4673,49,26,13,0
4674,49,26,14,0
4675,49,26,15,0
4676,49,26,16,0
4677,49,26,17,0
4678,49,26,18,0
4679,50,26,0,0
4680,50,26,1,0
4681,50,26,2,0
4682,50,26,3,0
4683,50,26,4,0
4684,50,26,5,0
4685,50,26,6,0
4686,50,26,7,0
4687,50,26,8,0
4688,50,26,9,0
4689,50,26,10,0
4690,50,26,11,0
4691,50,26,12,0
4692,50,26,13,0
4693,50,26,14,0
4694,50,26,15,0
4695,50,26,16,0
4696,50,26,17,0
4697,50,26,18,0
4698,50,26,19,0
4699,50,26,20,0
4700,50,26,21,0
4701,50,26,22,0
4702,50,26,23,0
4703,50,26,24,0
4704,50,26,25,0
4705,50,26,26,0
4706,50,26,27,0
4707,50,26,28,0
4708,50,26,29,0
4709,50,26,30,0
4710,50,26,31,0
4711,50,26,32,0
4712,50,26,33,0
4713,50,26,34,0
4714,50,26,35,0
4715,50,26,36,0
4716,50,26,37,0
4717,50,26,38,0
4718,50,26,39,0
4719,50,26,40,0
4720,50,26,41,0
4721,50,26,42,0
4722,50,26,43,0
4723,50,26,44,0
4724,50,26,45,0
4725,51,26,0,0
4726,51,26,1,0
4727,51,26,2,0
4728,51,26,3,0
4729,51,26,4,0
4730,51,26,5,0
4731,51,26,6,0
4732,51,26,7,0
4733,51,26,8,0
4734,51,26,9,0
4735,51,26,10,0
4736,51,26,11,0
4737,51,26,12,0
4738,51,26,13,0
4739,51,26,14,0
4740,51,26,15,0
4741,51,26,16,0
4742,51,26,17,0
4743,51,26,18,0
4744,51,26,19,0
4745,51,26,20,0
4746,51,26,21,0
4747,51,26,22,0
4748,51,26,23,0
4749,51,26,24,0
4750,51,26,25,0
4751,51,26,26,0
4752,51,26,27,0
4753,51,26,28,0
4754,51,26,29,0
4755,51,26,30,0
4756,51,27,31,0
4757,51,27,32,0
4758,51,27,33,0
4759,51,27,34,0
4760,51,27,35,0
4761,51,27,36,0
4762,51,27,37,0
4763,51,27,38,0
4764,51,27,39,0
4765,51,27,40,0
4766,51,27,41,0
4767,51,27,42,0
4768,51,27,43,0
4769,51,27,44,0
4770,51,27,45,0
4771,51,27,46,0
4772,51,27,47,0
4773,51,27,48,0
4774,51,27,49,0
4775,51,27,50,0
4776,51,27,51,0
4777,51,27,52,0
4778,51,27,53,0
4779,51,27,54,0
4780,51,27,55,0
4781,51,27,56,0
4782,51,27,57,0
4783,51,27,58,0
4784,51,27,59,0
4785,51,27,60,0
4786,52,27,0,0
4787,52,27,1,0
4788,52,27,2,0
4789,52,27,3,0
4790,52,27,4,0
4791,52,27,5,0
4792,52,27,6,0
4793,52,27,7,0
4794,52,27,8,0
4795,52,27,9,0
4796,52,27,10,0
4797,52,27,11,0
4798,52,27,12,0
4799,52,27,13,0
4800,52,27,14,0
4801,52,27,15,0
4802,52,27,16,0
4803,52,27,17,0
4804,52,27,18,0
4805,52,27,19,0
4806,52,27,20,0
4807,52,27,21,0
4808,52,27,22,0
4809,52,27,23,0
4810,52,27,24,0
4811,52,27,25,0
4812,52,27,26,0
4813,52,27,27,0
4814,52,27,28,0
4815,52,27,29,0
4816,52,27,30,0
4817,52,27,31,0
4818,52,27,32,0
4819,52,27,33,0
4820,52,27,34,0
4821,52,27,35,0
4822,52,27,36,0
4823,52,27,37,0
4824,52,27,38,0
4825,52,27,39,0
4826,52,27,40,0
4827,52,27,41,0
4828,52,27,42,0
4829,52,27,43,0
4830,52,27,44,0
4831,52,27,45,0
4832,52,27,46,0
4833,52,27,47,0
4834,52,27,48,0
4835,52,27,49,0
4836,53,27,0,0
4837,53,27,1,0
4838,53,27,2,0
4839,53,27,3,0
4840,53,27,4,0
4841,53,27,5,0
4842,53,27,6,0
4843,53,27,7,0
4844,53,27,8,0
4845,53,27,9,0
4846,53,27,10,0
4847,53,27,11,0
4848,53,27,12,0
4849,53,27,13,0
4850,53,27,14,0
4851,53,27,15,0
4852,53,27,16,0
4853,53,27,17,0
4854,53,27,18,0
4855,53,27,19,0
4856,53,27,20,0
4857,53,27,21,0
4858,53,27,22,0
4859,53,27,23,0
4860,53,27,24,0
4861,53,27,25,0
4862,53,27,26,0
4863,53,27,27,0
4864,53,27,28,0
4865,53,27,29,0
4866,53,27,30,0
4867,53,27,31,0
4868,53,27,32,0
4869,53,27,33,0
4870,53,27,34,0
4871,53,27,35,0
4872,53,27,36,0
4873,53,27,37,0
4874,53,27,38,0
4875,53,27,39,0
4876,53,27,40,0
4877,53,27,41,0
4878,53,27,42,0
4879,53,27,43,0
4880,53,27,44,0
4881,53,27,45,0
4882,53,27,46,0
4883,53,27,47,0
4884,53,27,48,0
4885,53,27,49,0
4886,53,27,50,0
4887,53,27,51,0
4888,53,27,52,0
4889,53,27,53,0
4890,53,27,54,0
4891,53,27,55,0
4892,53,27,56,0
4893,53,27,57,0
4894,53,27,58,0
4895,53,27,59,0
4896,53,27,60,0
4897,53,27,61,0
4898,53,27,62,0
4899,54,27,0,0
4900,54,27,1,0
4901,54,27,2,0
4902,54,27,3,0
4903,54,27,4,0
4904,54,27,5,0
4905,54,27,6,0
4906,54,27,7,0
4907,54,27,8,0
4908,54,27,9,0
4909,54,27,10,0
4910,54,27,11,0
4911,54,27,12,0
4912,54,27,13,0
4913,54,27,14,0
4914,54,27,15,0
4915,54,27,16,0
4916,54,27,17,0
4917,54,27,18,0
4918,54,27,19,0
4919,54,27,20,0
4920,54,27,21,0
4921,54,27,22,0
4922,54,27,23,0
4923,54,27,24,0
4924,54,27,25,0
4925,54,27,26,0
4926,54,27,27,0
4927,54,27,28,0
4928,54,27,29,0
4929,54,27,30,0
4930,54,27,31,0
4931,54,27,32,0
4932,54,27,33,0
4933,54,27,34,0
4934,54,27,35,0
4935,54,27,36,0
4936,54,27,37,0
4937,54,27,38,0
4938,54,27,39,0
4939,54,27,40,0
4940,54,27,41,0
4941,54,27,42,0
4942,54,27,43,0
4943,54,27,44,0
4944,54,27,45,0
4945,54,27,46,0
4946,54,27,47,0
4947,54,27,48,0
4948,54,27,49,0
4949,54,27,50,0
4950,54,27,51,0
4951,54,27,52,0
4952,54,27,53,0
4953,54,27,54,0
4954,54,27,55,0
4955,55,27,0,0
4956,55,27,1,0
4957,55,27,2,0
4958,55,27,3,0
4959,55,27,4,0
4960,55,27,5,0
4961,55,27,6,0
4962,55,27,7,0
4963,55,27,8,0
4964,55,27,9,0
4965,55,27,10,0
4966,55,27,11,0
4967,55,27,12,0
4968,55,27,13,0
4969,55,27,14,0
4970,55,27,15,0
4971,55,27,16,0
4972,55,27,17,0
4973,55,27,18,0
4974,55,27,19,0
4975,55,27,20,0
4976,55,27,21,0
4977,55,27,22,0
4978,55,27,23,0
4979,55,27,24,0
4980,55,27,25,0
4981,55,27,26,0
4982,55,27,27,0
4983,55,27,28,0
4984,55,27,29,0
4985,55,27,30,0
4986,55,27,31,0
4987,55,27,32,0
4988,55,27,33,0
4989,55,27,34,0
4990,55,27,35,0
4991,55,27,36,0
4992,55,27,37,0
4993,55,27,38,0
4994,55,27,39,0
4995,55,27,40,0
4996,55,27,41,0
4997,55,27,42,0
4998,55,27,43,0
4999,55,27,44,0
5000,55,27,45,0
5001,55,27,46,0
5002,55,27,47,0
5003,55,27,48,0
5004,55,27,49,0
5005,55,27,50,0
5006,55,27,51,0
5007,55,27,52,0
5008,55,27,53,0
5009,55,27,54,0
5010,55,27,55,0
5011,55,27,56,0
5012,55,27,57,0
5013,55,27,58,0
5014,55,27,59,0
5015,55,27,60,0
5016,55,27,61,0
5017,55,27,62,0
5018,55,27,63,0
5019,55,27,64,0
5020,55,27,65,0
5021,55,27,66,0
5022,55,27,67,0
5023,55,27,68,0
5024,55,27,69,0
5025,55,27,70,0
5026,55,27,71,0
5027,55,27,72,0
5028,55,27,73,0
5029,55,27,74,0
5030,55,27,75,0
5031,55,27,76,0
5032,55,27,77,0
5033,55,27,78,0
5034,56,27,0,0
5035,56,27,1,0
5036,56,27,2,0
5037,56,27,3,0
5038,56,27,4,0
5039,56,27,5,0
5040,56,27,6,0
5041,56,27,7,0
5042,56,27,8,0
5043,56,27,9,0
5044,56,27,10,0
5045,56,27,11,0
5046,56,27,12,0
5047,56,27,13,0
5048,56,27,14,0
5049,56,27,15,0
5050,56,27,16,0
5051,56,27,17,0
5052,56,27,18,0
5053,56,27,19,0
5054,56,27,20,0
5055,56,27,21,0
5056,56,27,22,0
5057,56,27,23,0
5058,56,27,24,0
5059,56,27,25,0
5060,56,27,26,0
5061,56,27,27,0
5062,56,27,28,0
5063,56,27,29,0
5064,56,27,30,0
5065,56,27,31,0
5066,56,27,32,0
5067,56,27,33,0
5068,56,27,34,0
5069,56,27,35,0
5070,56,27,36,0
5071,56,27,37,0
5072,56,27,38,0
5073,56,27,39,0
5074,56,27,40,0
5075,56,27,41,0
5076,56,27,42,0
5077,56,27,43,0
5078,56,27,44,0
5079,56,27,45,0
5080,56,27,46,0
5081,56,27,47,0
5082,56,27,48,0
5083,56,27,49,0
5084,56,27,50,0
5085,56,27,51,0
5086,56,27,52,0
5087,56,27,53,0
5088,56,27,54,0
5089,56,27,55,0
5090,56,27,56,0
5091,56,27,57,0
5092,56,27,58,0
5093,56,27,59,0
5094,56,27,60,0
5095,56,27,61,0
5096,56,27,62,0
5097,56,27,63,0
5098,56,27,64,0
5099,56,27,65,0
5100,56,27,66,0
5101,56,27,67,0
5102,56,27,68,0
5103,56,27,69,0
5104,56,27,70,0
5105,56,27,71,0
5106,56,27,72,0
5107,56,27,73,0
5108,56,27,74,0
5109,56,27,75,0
5110,56,27,76,0
5111,56,27,77,0
5112,56,27,78,0
5113,56,27,79,0
5114,56,27,80,0
5115,56,27,81,0
5116,56,27,82,0
5117,56,27,83,0
5118,56,27,84,0
5119,56,27,85,0
5120,56,27,86,0
5121,56,27,87,0
5122,56,27,88,0
5123,56,27,89,0
5124,56,27,90,0
5125,56,27,91,0
5126,56,27,92,0
5127,56,27,93,0
5128,56,27,94,0
5129,56,27,95,0
5130,56,27,96,0
5131,57,27,0,0
5132,57,27,1,0
5133,57,27,2,0
5134,57,27,3,0
5135,57,27,4,0
5136,57,27,5,0
5137,57,27,6,0
5138,57,27,7,0
5139,57,27,8,0
5140,57,27,9,0
5141,57,27,10,0
5142,57,27,11,0
5143,57,27,12,0
5144,57,27,13,0
5145,57,27,14,0
5146,57,27,15,0
5147,57,27,16,0
5148,57,27,17,0
5149,57,27,18,0
5150,57,27,19,0
5151,57,27,20,0
5152,57,27,21,0
5153,57,27,22,0
5154,57,27,23,0
5155,57,27,24,0
5156,57,27,25,0
5157,57,27,26,0
5158,57,27,27,0
5159,57,27,28,0
5160,57,27,29,0
5161,58,28,0,0
5162,58,28,1,0
5163,58,28,2,0
5164,58,28,3,0
5165,58,28,4,0
